conceptId,vtmId,dose,units,term
13148611000001100,44658005,,,Promazine 50mg/5ml oral suspension (product)
13148711000001109,44658005,,,Promazine 6.25mg/5ml oral solution (product)
13148811000001101,44658005,,,Promazine 6.25mg/5ml oral suspension (product)
13149011000001102,9723911000001106,,,Promethazine 25mg/5ml oral solution (product)
13149211000001107,9723911000001106,,,Promethazine 25mg/5ml oral suspension (product)
13149511000001105,96300001,,,Propafenone 150mg/5ml oral solution (product)
13149611000001109,96300001,,,Propafenone 150mg/5ml oral suspension (product)
13149711000001100,96300001,,,Propafenone 50mg/5ml oral solution (product)
13150011000001107,96300001,,,Propafenone 50mg/5ml oral suspension (product)
13150311000001105,36642006,,,Propantheline bromide 10mg/5ml oral solution (product)
13150411000001103,36642006,,,Propantheline bromide 2.5mg/5ml oral solution (product)
13150511000001104,36642006,,,Propantheline bromide 30mg/5ml oral solution (product)
13150611000001100,36642006,,,Propantheline bromide 5mg/5ml oral solution (product)
13150711000001109,36642006,,,Propantheline bromide 6.25mg/5ml oral solution (product)
13160611000001105,55745002,,,Propranolol 1.67mg/5ml oral solution (product)
13160711000001101,55745002,,,Propranolol 1.67mg/5ml oral suspension (product)
13160811000001109,55745002,,,Propranolol 10mg/5ml oral solution (product)
13160911000001104,55745002,,,Propranolol 10mg/5ml oral suspension (product)
13161011000001107,55745002,,,Propranolol 15mg/5ml oral solution (product)
13161111000001108,55745002,,,Propranolol 15mg/5ml oral suspension (product)
13161211000001102,55745002,,,Propranolol 16mg/5ml oral solution (product)
13161311000001105,55745002,,,Propranolol 16mg/5ml oral suspension (product)
13161411000001103,55745002,,,Propranolol 2.5mg/5ml oral solution (product)
13161511000001104,55745002,,,Propranolol 2.5mg/5ml oral suspension (product)
13161611000001100,36642006,,,Propantheline bromide 6.4mg/5ml oral solution (product)
13171111000001104,55745002,,,Propranolol 2.75mg/5ml oral solution (product)
13171211000001105,55745002,,,Propranolol 3mg/5ml oral suspension (product)
13171311000001102,55745002,,,Propranolol 32mg/5ml oral suspension (product)
13171411000001109,55745002,,,Propranolol 2.75mg/5ml oral suspension (product)
13171511000001108,55745002,,,Propranolol 20mg/5ml oral solution (product)
13171611000001107,55745002,,,Propranolol 32mg/5ml oral solution (product)
13171711000001103,55745002,,,Propranolol 3.5mg/5ml oral suspension (product)
13171911000001101,55745002,,,Propranolol 3.5mg/5ml oral solution (product)
13172011000001108,55745002,,,Propranolol 2mg/5ml oral suspension (product)
13172111000001109,55745002,,,Propranolol 2mg/5ml oral solution (product)
13172311000001106,55745002,,,Propranolol 3mg/5ml oral solution (product)
13172411000001104,55745002,,,Propranolol 25mg/5ml oral suspension (product)
13172911000001107,55745002,,,Propranolol 20mg/5ml oral suspension (product)
13173011000001104,55745002,,,Propranolol 22.5mg/5ml oral solution (product)
13173111000001103,55745002,,,Propranolol 22.5mg/5ml oral suspension (product)
13173211000001109,55745002,,,Propranolol 25mg/5ml oral solution (product)
13173911000001100,55745002,,,Propranolol 4mg/5ml oral suspension (product)
13174011000001102,55745002,,,Propranolol 4mg/5ml oral solution (product)
13174211000001107,354035004,,,Liquid paraffin 65% bath additive (product)
13199511000001100,55745002,,,Propranolol 50mg/5ml oral solution (product)
13199611000001101,55745002,,,Propranolol 50mg/5ml oral suspension (product)
13199711000001105,55745002,,,Propranolol 5mg/5ml oral solution (product)
13199811000001102,55745002,,,Propranolol 5mg/5ml oral suspension (product)
13199911000001107,55745002,,,Propranolol 6mg/5ml oral solution (product)
13200011000001100,55745002,,,Propranolol 6mg/5ml oral suspension (product)
13200211000001105,3814009,,,Propylthiouracil 100mg/5ml oral solution (product)
13200311000001102,3814009,,,Propylthiouracil 100mg/5ml oral suspension (product)
13200411000001109,3814009,,,Propylthiouracil 200mg/5ml oral suspension (product)
13200511000001108,3814009,,,Propylthiouracil 20mg/5ml oral solution (product)
13200611000001107,3814009,,,Propylthiouracil 20mg/5ml oral suspension (product)
13200711000001103,3814009,,,Propylthiouracil 25mg/5ml oral solution (product)
13200811000001106,3814009,,,Propylthiouracil 25mg/5ml oral suspension (product)
13200911000001101,3814009,,,Propylthiouracil 50mg/5ml oral solution (product)
13201011000001109,3814009,,,Propylthiouracil 50mg/5ml oral suspension (product)
13201111000001105,13592004,,,Pyrazinamide 1.25g/5ml oral solution (product)
13201211000001104,13592004,,,Pyrazinamide 1.25g/5ml oral suspension (product)
13201311000001107,13592004,,,Pyrazinamide 1.4g/5ml oral solution (product)
13201411000001100,13592004,,,Pyrazinamide 1.4g/5ml oral suspension (product)
13201511000001101,13592004,,,Pyrazinamide 1.5g/5ml oral solution (product)
13201611000001102,13592004,,,Pyrazinamide 1.5g/5ml oral suspension (product)
13201711000001106,13592004,,,Pyrazinamide 100mg/5ml oral solution (product)
13201811000001103,13592004,,,Pyrazinamide 100mg/5ml oral suspension (product)
13202211000001106,3814009,,,Propylthiouracil 200mg/5ml oral solution (product)
13210611000001109,418277004,,,Calcium carbonate 2.5g / Colecalciferol 880unit effervescent granules sachets (product)
13210711000001100,108943009,,,Generic Actonel Combi 35mg tablets and 1000mg/880unit effervescent granules sachets (product)
13210811000001108,420214001,,,Lidocaine 70mg / Tetracaine 70mg medicated plasters (product)
13268011000001104,13592004,,,Pyrazinamide 105mg/5ml oral solution (product)
13268111000001103,13592004,,,Pyrazinamide 105mg/5ml oral suspension (product)
13268211000001109,13592004,,,Pyrazinamide 125mg/5ml oral solution (product)
13268311000001101,13592004,,,Pyrazinamide 125mg/5ml oral suspension (product)
13268411000001108,13592004,,,Pyrazinamide 150mg/5ml oral solution (product)
13268511000001107,13592004,,,Pyrazinamide 150mg/5ml oral suspension (product)
13268611000001106,13592004,,,Pyrazinamide 175mg/5ml oral solution (product)
13268711000001102,13592004,,,Pyrazinamide 175mg/5ml oral suspension (product)
13268811000001105,13592004,,,Pyrazinamide 1g/5ml oral solution (product)
13268911000001100,13592004,,,Pyrazinamide 1g/5ml oral suspension (product)
13269011000001109,13592004,,,Pyrazinamide 200mg/5ml oral solution (product)
13269111000001105,13592004,,,Pyrazinamide 200mg/5ml oral suspension (product)
13269211000001104,13592004,,,Pyrazinamide 250mg/5ml oral solution (product)
13269311000001107,13592004,,,Pyrazinamide 250mg/5ml oral suspension (product)
13269411000001100,13592004,,,Pyrazinamide 275mg/5ml oral solution (product)
13269511000001101,13592004,,,Pyrazinamide 275mg/5ml oral suspension (product)
13269611000001102,13592004,,,Pyrazinamide 300mg/5ml oral solution (product)
13269711000001106,13592004,,,Pyrazinamide 300mg/5ml oral suspension (product)
13269811000001103,13592004,,,Pyrazinamide 312.5mg/5ml oral solution (product)
13269911000001108,13592004,,,Pyrazinamide 312.5mg/5ml oral suspension (product)
13270011000001107,13592004,,,Pyrazinamide 350mg/5ml oral solution (product)
13270111000001108,13592004,,,Pyrazinamide 350mg/5ml oral suspension (product)
13270211000001102,13592004,,,Pyrazinamide 375mg/5ml oral solution (product)
13270311000001105,13592004,,,Pyrazinamide 375mg/5ml oral suspension (product)
13270411000001103,13592004,,,Pyrazinamide 400mg/5ml oral solution (product)
13270511000001104,13592004,,,Pyrazinamide 400mg/5ml oral suspension (product)
13270611000001100,13592004,,,Pyrazinamide 420mg/5ml oral solution (product)
13270711000001109,13592004,,,Pyrazinamide 420mg/5ml oral suspension (product)
13270811000001101,13592004,,,Pyrazinamide 425mg/5ml oral solution (product)
13270911000001106,13592004,,,Pyrazinamide 425mg/5ml oral suspension (product)
13271011000001103,13592004,,,Pyrazinamide 430mg/5ml oral solution (product)
13271111000001102,13592004,,,Pyrazinamide 430mg/5ml oral suspension (product)
13271211000001108,13592004,,,Pyrazinamide 450mg/5ml oral solution (product)
13271311000001100,13592004,,,Pyrazinamide 450mg/5ml oral suspension (product)
13271411000001107,13592004,,,Pyrazinamide 490mg/5ml oral solution (product)
13271511000001106,13592004,,,Pyrazinamide 490mg/5ml oral suspension (product)
13271611000001105,13592004,,,Pyrazinamide 50mg/5ml oral solution (product)
13271711000001101,13592004,,,Pyrazinamide 50mg/5ml oral suspension (product)
13271811000001109,13592004,,,Pyrazinamide 600mg/5ml oral solution (product)
13271911000001104,13592004,,,Pyrazinamide 600mg/5ml oral suspension (product)
13272011000001106,13592004,,,Pyrazinamide 625mg/5ml oral solution (product)
13272111000001107,13592004,,,Pyrazinamide 625mg/5ml oral suspension (product)
13272211000001101,13592004,,,Pyrazinamide 650mg/5ml oral solution (product)
13272311000001109,13592004,,,Pyrazinamide 650mg/5ml oral suspension (product)
13272411000001102,13592004,,,Pyrazinamide 675mg/5ml oral solution (product)
13272511000001103,13592004,,,Pyrazinamide 675mg/5ml oral suspension (product)
13272611000001104,13592004,,,Pyrazinamide 700mg/5ml oral solution (product)
13272711000001108,13592004,,,Pyrazinamide 700mg/5ml oral suspension (product)
13272811000001100,13592004,,,Pyrazinamide 750mg/5ml oral solution (product)
13272911000001105,13592004,,,Pyrazinamide 750mg/5ml oral suspension (product)
13273011000001102,13592004,,,Pyrazinamide 75mg/5ml oral solution (product)
13273111000001101,13592004,,,Pyrazinamide 75mg/5ml oral suspension (product)
13273211000001107,13592004,,,Pyrazinamide 850mg/5ml oral solution (product)
13273311000001104,13592004,,,Pyrazinamide 850mg/5ml oral suspension (product)
13273411000001106,13592004,,,Pyrazinamide 91mg/5ml oral solution (product)
13273511000001105,13592004,,,Pyrazinamide 91mg/5ml oral suspension (product)
13273611000001109,230581000001104,,,Pyridoxine 100mg/5ml oral solution (product)
13273711000001100,230581000001104,,,Pyridoxine 120mg/5ml oral solution (product)
13273811000001108,230581000001104,,,Pyridoxine 15mg/5ml oral solution (product)
13273911000001103,230581000001104,,,Pyridoxine 2.5mg/5ml oral solution (product)
13274011000001100,230581000001104,,,Pyridoxine 20mg/5ml oral solution (product)
13274111000001104,230581000001104,,,Pyridoxine 212.5mg/5ml oral solution (product)
13274211000001105,230581000001104,,,Pyridoxine 300mg/5ml oral solution (product)
13274311000001102,230581000001104,,,Pyridoxine 30mg/5ml oral solution (product)
13274411000001109,230581000001104,,,Pyridoxine 400mg/5ml oral solution (product)
13274511000001108,230581000001104,,,Pyridoxine 40mg/5ml oral solution (product)
13274611000001107,230581000001104,,,Pyridoxine 425mg/5ml oral solution (product)
13274711000001103,230581000001104,,,Pyridoxine 7.5mg/5ml oral solution (product)
13274811000001106,59953007,,,Pyridostigmine bromide 125mg/5ml oral solution (product)
13274911000001101,59953007,,,Pyridostigmine bromide 200mg/5ml oral solution (product)
13275011000001101,59953007,,,Pyridostigmine bromide 20mg/5ml oral solution (product)
13275111000001100,59953007,,,Pyridostigmine bromide 28mg/5ml oral solution (product)
13275211000001106,59953007,,,Pyridostigmine bromide 40mg/5ml oral solution (product)
13275311000001103,59953007,,,Pyridostigmine bromide 5mg/5ml oral solution (product)
13275411000001105,59953007,,,Pyridostigmine bromide 64.5mg/5ml oral solution (product)
13275511000001109,59953007,,,Pyridostigmine bromide 90mg/5ml oral solution (product)
13275611000001108,70379000,,,Sodium chloride 1.125g/5ml oral solution (product)
13275711000001104,70379000,,,Sodium chloride 1.17g/5ml oral solution (product)
13275811000001107,70379000,,,Sodium chloride 100mg/5ml oral solution (product)
13275911000001102,70379000,,,Sodium chloride 116mg/5ml oral solution (product)
13276011000001105,70379000,,,Sodium chloride 135mg/5ml oral solution (product)
13276111000001106,70379000,,,Sodium chloride 200mg/5ml oral solution (product)
13276211000001100,70379000,,,Sodium chloride 20mg/5ml oral solution (product)
13276311000001108,70379000,,,Sodium chloride 230mg/5ml oral solution (product)
13276411000001101,70379000,,,Sodium chloride 250mg/5ml oral solution (product)
13276511000001102,70379000,,,Sodium chloride 262.5mg/5ml oral solution (product)
13276611000001103,70379000,,,Sodium chloride 275mg/5ml oral solution (product)
13276711000001107,70379000,,,Sodium chloride 279mg/5ml oral solution (product)
13276811000001104,70379000,,,Sodium chloride 290mg/5ml oral solution (product)
13276911000001109,70379000,,,Sodium chloride 292mg/5ml oral solution (product)
13277011000001108,70379000,,,Sodium chloride 300mg/5ml oral solution (product)
13277111000001109,70379000,,,Sodium chloride 350mg/5ml oral solution (product)
13277211000001103,70379000,,,Sodium chloride 351mg/5ml oral solution (product)
13277311000001106,70379000,,,Sodium chloride 352mg/5ml oral solution (product)
13277411000001104,70379000,,,Sodium chloride 397mg/5ml oral solution (product)
13277511000001100,70379000,,,Sodium chloride 420mg/5ml oral solution (product)
13277611000001101,86977007,,,Mesalazine 800mg gastro-resistant tablets (product)
13297611000001109,230581000001104,,,Pyridoxine 75mg/5ml oral solution (product)
13297711000001100,230581000001104,,,Pyridoxine 80mg/5ml oral solution (product)
13297811000001108,230581000001104,,,Pyridoxine 90mg/5ml oral solution (product)
13297911000001103,59589008,,,Pyrimethamine 10mg/5ml oral suspension (product)
13298011000001101,59589008,,,Pyrimethamine 25mg/5ml oral suspension (product)
13298111000001100,59589008,,,Pyrimethamine 5mg/5ml oral suspension (product)
13298211000001106,59589008,,,Pyrimethamine 7.5mg/5ml oral suspension (product)
13298311000001103,59589008,,,Pyrimethamine 9mg/5ml oral suspension (product)
13298411000001105,70379000,,,Sodium chloride 435mg/5ml oral solution (product)
13298511000001109,70379000,,,Sodium chloride 500mg/5ml oral solution (product)
13298611000001108,70379000,,,Sodium chloride 50mg/5ml oral solution (product)
13298711000001104,70379000,,,Sodium chloride 58.5mg/5ml oral solution (product)
13298811000001107,70379000,,,Sodium chloride 580mg/5ml oral solution (product)
13298911000001102,70379000,,,Sodium chloride 600mg/5ml oral solution (product)
13299011000001106,70379000,,,Sodium chloride 730.5mg/5ml oral solution (product)
13299111000001107,70379000,,,Sodium chloride 750mg/5ml oral solution (product)
13299211000001101,70379000,,,Sodium chloride 870mg/5ml oral solution (product)
13299311000001109,70379000,,,Sodium chloride 878mg/5ml oral solution (product)
13299411000001102,70379000,,,Sodium chloride 88mg/5ml oral solution (product)
13299511000001103,70379000,,,Sodium chloride 90mg/5ml oral solution (product)
13299611000001104,412547001,,,Sodium citrate 1.25g/5ml oral solution (product)
13299711000001108,412547001,,,Sodium citrate 1.47g/5ml oral solution (product)
13299811000001100,412547001,,,Sodium citrate 1.5g/5ml oral solution (product)
13299911000001105,412547001,,,Sodium citrate 294.1mg/5ml oral solution (product)
13300011000001109,412547001,,,Sodium citrate 441.15mg/5ml oral solution (product)
13300111000001105,412547001,,,Sodium citrate 441mg/5ml oral solution (product)
13300211000001104,412547001,,,Sodium citrate 450mg/5ml oral solution (product)
13300311000001107,412547001,,,Sodium citrate 588.2mg/5ml oral solution (product)
13300411000001100,329199009,,,Sodium fluoride 10mg/5ml oral solution (product)
