conceptId,term
120833000,Neisseria species antibody (substance)
120834006,Neisseria gonorrhoeae antibody (substance)
120834006,Neisseria gonorrhoeae antibody (substance)
120835007,Onchocerca species antibody (substance)
120836008,Paracoccidioides species antibody (substance)
120837004,Paracoccidioides brasiliensis antibody (substance)
120838009,Paragonimus species antibody (substance)
120838009,Paragonimus species antibody (substance)
120839001,Listeria species antibody (substance)
120839001,Listeria species antibody (substance)
120840004,Listeria monocytogenes antibody (substance)
120841000,Human immunodeficiency virus type 1 antibody (substance)
120841000,Human immunodeficiency virus type 1 antibody (substance)
120841000,Human immunodeficiency virus type 1 antibody (substance)
120841000,Human immunodeficiency virus type 1 antibody (substance)
120841000,Human immunodeficiency virus type 1 antibody (substance)
120842007,"Human immunodeficiency virus, type II antibody (substance)"
120842007,"Human immunodeficiency virus, type II antibody (substance)"
120842007,"Human immunodeficiency virus, type II antibody (substance)"
120843002,Influenza B virus antibody (substance)
120843002,Influenza B virus antibody (substance)
120844008,Influenza C virus antibody (substance)
120846005,Orientia tsutsugamushi antibody (substance)
120847001,Saccharomonospora species antibody (substance)
120848006,Saccharomonospora viridis antibody (substance)
120849003,Borrelia burgdorferi 88-kD antibody (substance)
120850003,Rabies virus antibody (substance)
120850003,Rabies virus antibody (substance)
120851004,Penicillium species antibody (substance)
120852006,Penicillium roqueforti antibody (substance)
120852006,Penicillium roqueforti antibody (substance)
120853001,Plasmodium falciparum antibody (substance)
120854007,Plasmodium vivax antibody (substance)
120855008,Human polio virus antibody (substance)
120855008,Human polio virus antibody (substance)
120856009,Human poliovirus 1 antibody (substance)
120857000,Human poliovirus 2 antibody (substance)
120859002,Reovirus antibody (substance)
120860007,Salmonella enterica subspecies enterica serovar Paratyphi B antibody (substance)
120860007,Salmonella enterica subspecies enterica serovar Paratyphi B antibody (substance)
120861006,Salmonella enterica subspecies enterica serovar Paratyphi A antibody (substance)
120861006,Salmonella enterica subspecies enterica serovar Paratyphi A antibody (substance)
120862004,Human poliovirus 3 antibody (substance)
120863009,Junin virus antibody (substance)
120864003,Borrelia burgdorferi 47-kD antibody (substance)
120865002,Borrelia burgdorferi 29-kD antibody (substance)
120866001,Legionella pneumophila serogroup 6 antibody (substance)
120867005,Legionella pneumophila serogroup 7 antibody (substance)
120868000,Legionella pneumophila serogroup 8 antibody (substance)
120869008,Legionella pneumophila serogroup 9 antibody (substance)
120870009,Leptospira interrogans antibody (substance)
120871008,Neisseria meningitidis antibody (substance)
120872001,"Dengue virus, type 1 antibody (substance)"
120873006,"Dengue virus, type 2 antibody (substance)"
120874000,"Dengue virus, type 3 antibody (substance)"
120875004,Bacillus species antibody (substance)
120876003,Bacillus anthracis antibody (substance)
120877007,Neisseria meningitidis group A antibody (substance)
120878002,Ebolavirus antibody (substance)
120878002,Ebolavirus antibody (substance)
120879005,"Dengue virus, type 4 antibody (substance)"
120880008,Antibody to Streptococcus pneumoniae Danish serotype 9N (substance)
120880008,Antibody to Streptococcus pneumoniae Danish serotype 9N (substance)
120880008,Antibody to Streptococcus pneumoniae Danish serotype 9N (substance)
120880008,Antibody to Streptococcus pneumoniae Danish serotype 9N (substance)
120880008,Antibody to Streptococcus pneumoniae Danish serotype 9N (substance)
120880008,Antibody to Streptococcus pneumoniae Danish serotype 9N (substance)
120881007,Aspergillus fumigatus antibody (substance)
120882000,Chlamydia trachomatis serotype A antibody (substance)
120883005,Aspergillus glaucus antibody (substance)
120884004,Strongyloides species antibody (substance)
120884004,Strongyloides species antibody (substance)
120885003,Aspergillus flavus antibody (substance)
120886002,Haemophilus influenzae type B antibody (substance)
120887006,Aspergillus niger antibody (substance)
120888001,Teichoic acid antibody (substance)
120889009,Venezuelan equine encephalitis virus antibody (substance)
120889009,Venezuelan equine encephalitis virus antibody (substance)
120890000,Brucella melitensis antibody (substance)
120891001,Verotoxin 1 antibody (substance)
120891001,Verotoxin 1 antibody (substance)
120891001,Verotoxin 1 antibody (substance)
120891001,Verotoxin 1 antibody (substance)
120892008,Verotoxin 2 antibody (substance)
120892008,Verotoxin 2 antibody (substance)
120892008,Verotoxin 2 antibody (substance)
120892008,Verotoxin 2 antibody (substance)
120893003,Plasmodium ovale antibody (substance)
120894009,Acanthamoeba species antibody (substance)
120894009,Acanthamoeba species antibody (substance)
120895005,Naegleria fowleri antibody (substance)
120896006,Schistosoma japonicum antibody (substance)
120897002,Human echovirus 16 antibody (substance)
120898007,Human coxsackievirus A4 antibody (substance)
120899004,Ancylostoma species antibody (substance)
120899004,Ancylostoma species antibody (substance)
120900009,Wuchereria bancrofti antibody (substance)
120901008,Actinomycetes species antibody (substance)
120902001,Chlamydia pneumoniae antibody (substance)
120902001,Chlamydia pneumoniae antibody (substance)
120902001,Chlamydia pneumoniae antibody (substance)
120903006,Staphylococcus species antibody (substance)
120904000,Staphylococcus aureus antibody (substance)
120905004,Candida albicans antibody (substance)
120906003,Neisseria meningitidis group Y antibody (substance)
120908002,Human coxsackievirus A1 antibody (substance)
120909005,Schistosoma mansoni antibody (substance)
120910000,Borrelia burgdorferi 30-kD antibody (substance)
120911001,Borrelia burgdorferi 58-kD antibody (substance)
120912008,Human coxsackievirus A21 antibody (substance)
120913003,Yersinia enterocolitica type O:5 antibody (substance)
120913003,Yersinia enterocolitica type O:5 antibody (substance)
120914009,Borrelia burgdorferi 93-kD antibody (substance)
120915005,Human echovirus 7 antibody (substance)
120916006,Human echovirus 11 antibody (substance)
120924001,Human coxsackievirus A16 antibody (substance)
120926004,Aureobasidium pullulans antibody (substance)
120927008,Human coxsackievirus A2 antibody (substance)
120928003,Rickettsia prowazekii antibody (substance)
120929006,Human coxsackievirus A10 antibody (substance)
120930001,Erythrocyte antibody (substance)
120931002,Salmonella enterica subspecies enterica serovar Paratyphi B H antibody (substance)
120931002,Salmonella enterica subspecies enterica serovar Paratyphi B H antibody (substance)
120931002,Salmonella enterica subspecies enterica serovar Paratyphi B H antibody (substance)
120932009,Salmonella enterica subspecies enterica serovar Typhi H antibody (substance)
120932009,Salmonella enterica subspecies enterica serovar Typhi H antibody (substance)
120933004,"Salmonella Paratyphi A, H antibody (substance)"
120933004,"Salmonella Paratyphi A, H antibody (substance)"
120934005,Salmonella enterica subspecies enterica serovar Paratyphi C H antibody (substance)
120934005,Salmonella enterica subspecies enterica serovar Paratyphi C H antibody (substance)
120934005,Salmonella enterica subspecies enterica serovar Paratyphi C H antibody (substance)
120935006,Salmonella enterica subspecies enterica serovar Paratyphi A O antibody (substance)
120935006,Salmonella enterica subspecies enterica serovar Paratyphi A O antibody (substance)
120935006,Salmonella enterica subspecies enterica serovar Paratyphi A O antibody (substance)
120936007,Salmonella enterica subspecies enterica serovar Paratyphi B O antibody (substance)
120936007,Salmonella enterica subspecies enterica serovar Paratyphi B O antibody (substance)
120936007,Salmonella enterica subspecies enterica serovar Paratyphi B O antibody (substance)
120937003,Salmonella enterica subspecies enterica serovar Paratyphi C O antibody (substance)
120937003,Salmonella enterica subspecies enterica serovar Paratyphi C O antibody (substance)
120937003,Salmonella enterica subspecies enterica serovar Paratyphi C O antibody (substance)
120938008,Salmonella enterica subspecies enterica serovar Typhi O antibody (substance)
120938008,Salmonella enterica subspecies enterica serovar Typhi O antibody (substance)
120940003,Bordetella parapertussis antibody (substance)
120941004,Cytomegalovirus antibody (substance)
120941004,Cytomegalovirus antibody (substance)
120942006,Legionella non-pneumophila species antibody (substance)
120943001,Actinomyces species antibody (substance)
120944007,Ascaris lumbricoides antibody (substance)
120945008,Borrelia burgdorferi 25-kD antibody (substance)
120946009,Brucella canis antibody (substance)
120947000,Brucella suis antibody (substance)
120948005,Brugia malayi antibody (substance)
120949002,Campylobacter jejuni antibody (substance)
120950002,Chlamydia trachomatis serotype F antibody (substance)
120951003,Chlamydia trachomatis serotype G antibody (substance)
120952005,Chlamydia trachomatis serotype K antibody (substance)
120953000,Clostridium difficile antibody (substance)
120954006,Coxiella burnetii antibody (substance)
120954006,Coxiella burnetii antibody (substance)
120955007,Cryptosporidium species antibody (substance)
120956008,Ehrlichia canis antibody (substance)
120958009,Ehrlichia phagocytophila antibody (substance)
120960006,Histoplasma capsulatum yeast antibody (substance)
120961005,Human T-lymphotrophic virus type II antibody (substance)
120962003,Human coxsackievirus A antibody (substance)
120963008,Human coxsackievirus B2 antibody (substance)
120964002,Human echovirus 18 antibody (substance)
120965001,Japanese encephalitis virus antibody (substance)
120966000,Legionella longbeachae serogroup 1 antibody (substance)
120967009,Legionella longbeachae serogroup 2 antibody (substance)
120968004,Legionella pneumophila serogroup 3 antibody (substance)
120969007,Measles virus antibody (substance)
120969007,Measles virus antibody (substance)
120969007,Measles virus antibody (substance)
120970008,Neisseria meningitidis group C antibody (substance)
120971007,Shigella boydii antibody (substance)
120972000,Shigella flexneri antibody (substance)
120973005,Shigella sonnei antibody (substance)
120974004,Trypanosoma brucei antibody (substance)
120975003,Antigen of Haemophilus influenzae type B (substance)
120975003,Antigen of Haemophilus influenzae type B (substance)
120975003,Antigen of Haemophilus influenzae type B (substance)
120976002,Antigen of Prevotella melaninogenica (substance)
120976002,Antigen of Prevotella melaninogenica (substance)
120976002,Antigen of Prevotella melaninogenica (substance)
120976002,Antigen of Prevotella melaninogenica (substance)
120977006,Antigen of Neisseria gonorrhoeae (substance)
120977006,Antigen of Neisseria gonorrhoeae (substance)
120977006,Antigen of Neisseria gonorrhoeae (substance)
120978001,Antigen of Streptococcus agalactiae (substance)
120978001,Antigen of Streptococcus agalactiae (substance)
120978001,Antigen of Streptococcus agalactiae (substance)
120979009,Antigen of Rickettsia rickettsii (substance)
120979009,Antigen of Rickettsia rickettsii (substance)
120979009,Antigen of Rickettsia rickettsii (substance)
120980007,Antigen of Rabies lyssavirus (substance)
120980007,Antigen of Rabies lyssavirus (substance)
120980007,Antigen of Rabies lyssavirus (substance)
120980007,Antigen of Rabies lyssavirus (substance)
120981006,Antigen of Neisseria meningitidis W135 (substance)
120981006,Antigen of Neisseria meningitidis W135 (substance)
120981006,Antigen of Neisseria meningitidis W135 (substance)
120982004,Antigen of Neisseria meningitidis serogroup Y (substance)
120982004,Antigen of Neisseria meningitidis serogroup Y (substance)
120982004,Antigen of Neisseria meningitidis serogroup Y (substance)
120983009,Antigen of Neisseria meningitidis serogroup C (substance)
120983009,Antigen of Neisseria meningitidis serogroup C (substance)
120983009,Antigen of Neisseria meningitidis serogroup C (substance)
120984003,Antigen of Human respirovirus 3 (substance)
120984003,Antigen of Human respirovirus 3 (substance)
120984003,Antigen of Human respirovirus 3 (substance)
120984003,Antigen of Human respirovirus 3 (substance)
120985002,Antigen of Streptococcus pneumoniae (substance)
120985002,Antigen of Streptococcus pneumoniae (substance)
120985002,Antigen of Streptococcus pneumoniae (substance)
120986001,Antigen of Cytomegalovirus (substance)
