cui,name,ontologies,name_status
330681004,pilocarpine hydrochloride 3% eye drops,SNO,A
330682006,pilocarpine hydrochloride 40mg/ml eye drops,SNO,P
330682006,pilocarpine hydrochloride 4% eye drops,SNO,A
330694002,pilocarpine hydrochloride 40mg/g eye gel,SNO,P
330694002,pilocarpine hydrochloride 4% eye gel,SNO,A
330720009,timolol (as timolol maleate) 2.5mg/ml eye drops,SNO,P
330720009,timolol 0.25% eye drops,SNO,A
330721008,timolol (as timolol maleate) 5mg/ml eye drops,SNO,P
330721008,timolol 0.5% eye drops,SNO,A
330722001,levobunolol hydrochloride 5mg/ml eye drops,SNO,P
330722001,levobunolol 0.5% eye drops,SNO,A
330726003,dorzolamide (as dorzolamide hydrochloride) 20mg/ml eye solution,SNO,P
330726003,dorzolamide 20mg/ml eye drops,SNO,A
330726003,dorzolamide 2% eye drops,SNO,A
330729005,latanoprost 50micrograms/ml eye drops,SNO,P
330729005,latanoprost 50microgram/ml eye drops,SNO,A
330731001,brimonidine tartrate 2mg/ml eye drops,SNO,P
330731001,brimonidine 0.2% eye drops,SNO,A
330738007,brinzolamide 10mg/ml eye drops,SNO,P
330738007,brinzolamide 10mg/ml eye drops,SNO,A
330748009,cocaine hydrochloride 40mg/ml eye drops,SNO,P
330748009,cocaine 4% eye drops,SNO,A
330768003,acetylcysteine 50mg/ml eye drops,SNO,P
330768003,acetylcysteine 5% eye drops,SNO,A
330781005,hypromellose 3mg/ml eye drops,SNO,P
330781005,hypromellose 0.3% eye drops,SNO,A
330783008,hypromellose 10mg/ml eye drops,SNO,P
330783008,hypromellose 1% eye drops,SNO,A
330784002,hypromellose 5mg/ml eye drops,SNO,P
330784002,hypromellose 0.5% eye drops,SNO,A
330798005,polyvinyl alcohol 14mg/ml eye drops,SNO,P
330798005,polyvinyl alcohol 1.4% eye drops,SNO,A
330799002,polyvinyl alcohol 10mg/ml eye drops,SNO,P
330799002,polyvinyl alcohol 1% eye drops,SNO,A
330835001,sodium chloride 50mg/g eye ointment,SNO,P
330835001,sodium chloride 5% eye ointment,SNO,A
330848002,zinc sulfate 2.5mg/ml eye drops,SNO,P
330848002,zinc sulfate 0.25% eye drops,SNO,A
330873002,apraclonidine (as apraclonidine hydrochloride) 5mg/ml eye drops,SNO,P
330873002,apraclonidine 5mg/ml eye drops,SNO,A
330873002,apraclonidine 0.5% eye drops,SNO,A
330900004,glacial acetic acid 20mg/g ear spray,SNO,P
330900004,acetic acid 2% ear spray,SNO,A
330916002,chloramphenicol 50mg/ml ear drops,SNO,P
330916002,chloramphenicol 5% ear drops,SNO,A
330917006,chloramphenicol 10% ear drops,SNO,P
330924007,clotrimazole 10mg/ml cutaneous solution,SNO,P
330924007,clotrimazole 1% solution,SNO,A
331001008,docusate sodium 5mg/ml ear drops,SNO,P
331001008,docusate sodium 0.5% ear drops,SNO,A
331002001,docusate sodium 50mg/ml ear drops,SNO,P
331002001,docusate sodium 5% ear drops,SNO,A
331035006,flunisolide 25micrograms/actuation nasal spray,SNO,P
331035006,flunisolide 25microgram/actuation nasal spray,SNO,A
331035006,flunisolide 25micrograms/dose nasal spray,SNO,A
331046009,sodium cromoglicate 40mg/ml nasal spray,SNO,P
331046009,cromolyn sodium 40mg/ml nasal spray,SNO,A
331046009,sodium cromoglicate 4% nasal spray,SNO,A
331049002,sodium cromoglicate 20mg/ml nasal spray,SNO,P
331049002,cromolyn sodium 20mg/ml nasal spray,SNO,A
331049002,sodium cromoglicate 2% nasal spray,SNO,A
331083009,ephedrine hydrochloride 5mg/ml nasal drops,SNO,P
331083009,ephedrine 0.5% nasal drops,SNO,A
331084003,ephedrine hydrochloride 10mg/ml nasal drops,SNO,P
331084003,ephedrine 1% nasal drops,SNO,A
331096005,oxymetazoline 0.05% nasal spray,SNO,P
331104002,xylometazoline hydrochloride 1mg/ml nasal drops,SNO,P
331104002,xylometazoline 0.1% nasal drops,SNO,A
331126001,sodium chloride 9mg/ml nasal drops,SNO,P
331126001,sodium chloride 0.9% nasal drops,SNO,A
331140000,mupirocin (as mupirocin calcium) 20mg/g nasal ointment,SNO,P
331140000,mupirocin 2% nasal ointment,SNO,A
331148007,benzydamine hydrochloride 1.5mg/ml oromucosal spray,SNO,P
331148007,benzydamine 0.15% oromucosal spray sugar free,SNO,A
331163005,triamcinolone acetonide 1mg/g oromucosal paste,SNO,P
331163005,triamcinolone 0.1% oromucosal paste,SNO,A
331164004,hydrocortisone (as hydrocortisone sodium succinate) 2.5mg oromucosal lozenge,SNO,P
331164004,hydrocortisone 2.5mg muco-adhesive buccal tablets sugar free,SNO,A
331164004,hydrocortisone 2.5mg oromucosal tablets sugar free,SNO,A
331177008,choline salicylate 8.7% oromucosal gel sugar free,SNO,P
331177008,choline salicylate 87mg/g oral gel,SNO,A
331189005,amphotericin b 10mg lozenges sugar free,SNO,P
331189005,amphotericin b 10mg oromucosal lozenge,SNO,A
331231009,metronidazole 25% oromucosal gel sugar free,SNO,P
331284008,chlorhexidine gluconate 10mg/g dental gel,SNO,P
331284008,chlorhexidine 1% dental gel sugar free,SNO,A
331288006,chlorhexidine gluconate 2mg/ml oromucosal spray,SNO,P
331288006,chlorhexidine 0.2% oral spray sugar free,SNO,A
331348004,flurbiprofen 8.75mg oromucosal lozenge,SNO,P
331348004,flurbiprofen 8.75mg lozenges,SNO,A
331513007,generic vasogen cream,SNO,P
331522008,urea 10% cream,SNO,P
331532001,urea 10% lotion,SNO,P
331596000,crotamiton 10% lotion,SNO,P
331597009,crotamiton 10% cream,SNO,P
331613004,lidocaine 20mg/g cutaneous cream,SNO,P
331613004,lidocaine 2% cream,SNO,A
331617003,tetracaine 40mg/g cutaneous gel,SNO,P
331617003,tetracaine 4% gel,SNO,A
331624002,benzocaine 30mg/g cutaneous cream,SNO,P
331624002,benzocaine 3% cream,SNO,A
331628004,tetracaine hydrochloride 10mg/g cutaneous cream,SNO,P
331628004,tetracaine 1% cream,SNO,A
331636008,diphenhydramine hydrochloride 20mg/ml cutaneous cream,SNO,P
331636008,diphenhydramine 2% cream,SNO,A
331641000,mepyramine maleate 20mg/g cutaneous cream,SNO,P
331641000,pyrilamine maleate 20mg/g cutaneous cream,SNO,A
331641000,mepyramine 2% cream,SNO,A
331643002,doxepin hydrochloride 50mg/g cutaneous cream,SNO,P
331643002,doxepin 5% cream,SNO,A
331661006,hydrocortisone 25mg/g cutaneous cream,SNO,P
331661006,hydrocortisone 2.5% cream,SNO,A
331680008,hydrocortisone 1mg/g cutaneous cream,SNO,P
331680008,hydrocortisone 0.1% cream,SNO,A
331695005,hydrocortisone 25mg/g cutaneous ointment,SNO,P
331695005,hydrocortisone 2.5% ointment,SNO,A
331700003,hydrocortisone acetate 10mg/g cutaneous ointment,SNO,P
331700003,hydrocortisone acetate 1% ointment,SNO,A
331777001,alclometasone 0.05% cream,SNO,P
331778006,alclometasone 0.05% ointment,SNO,P
331832008,betamethasone dipropionate 0.05% scalp lotion,SNO,P
331880006,clobetasone 0.05% cream,SNO,P
331881005,clobetasone 0.05% ointment,SNO,P
331904003,diflucortolone valerate 1mg/g cutaneous cream,SNO,P
331904003,diflucortolone 0.1% cream,SNO,A
331906001,diflucortolone valerate 1mg/g cutaneous ointment,SNO,P
331906001,diflucortolone 0.1% ointment,SNO,A
331908000,diflucortolone valerate 3mg/g cutaneous ointment,SNO,P
331908000,diflucortolone 0.3% ointment,SNO,A
331941002,fluocinolone acetonide 25microgram/g cutaneous cream,SNO,P
331950000,fluocinonide 0.05% cream,SNO,P
331951001,fluocinonide 0.05% ointment,SNO,P
331981009,halcinonide 1mg/g cutaneous cream,SNO,P
331981009,halcinonide 0.1% cream,SNO,A
331995007,hydrocortisone butyrate 1mg/g cutaneous emulsion,SNO,P
331995007,hydrocortisone 0.1% topical emulsion,SNO,A
331998009,hydrocortisone butyrate 1mg/g cutaneous cream,SNO,P
331998009,hydrocortisone butyrate 0.1% cream,SNO,A
332000007,hydrocortisone butyrate 1mg/g cutaneous ointment,SNO,P
332000007,hydrocortisone butyrate 0.1% ointment,SNO,A
332041002,hydrocortisone acetate 10mg/g cutaneous cream,SNO,P
332041002,hydrocortisone acetate 1% cream,SNO,A
332049000,mometasone furoate 1mg/g cutaneous cream,SNO,P
332049000,mometasone 0.1% cream,SNO,A
332050000,mometasone furoate 1mg/g cutaneous ointment,SNO,P
332050000,mometasone 0.1% ointment,SNO,A
332051001,mometasone furoate 1mg/g cutaneous lotion,SNO,P
332051001,mometasone 0.1% scalp lotion,SNO,A
332055005,fluticasone 0.05% cream,SNO,P
332058007,fluticasone propionate 50microgram/g cutaneous ointment,SNO,P
332139000,generic psorin ointment,SNO,P
332195009,calcipotriol 50microgram/g cutaneous ointment,SNO,P
332195009,calcipotriol 50micrograms/g ointment,SNO,A
332199003,calcipotriol 50microgram/ml cutaneous cream,SNO,P
332199003,calcipotriol 50micrograms/g cream,SNO,A
332215004,tacalcitol (as tacalcitol monohydrate) 4microgram/g cutaneous ointment,SNO,P
332215004,tacalcitol 4micrograms/g ointment,SNO,A
332235003,dithranol 20mg/g cutaneous cream,SNO,P
332235003,anthralin 20mg/g cutaneous cream,SNO,A
332235003,dithranol 2% cream,SNO,A
332236002,anthralin 30mg/g cutaneous cream,SNO,P
332236002,dithranol 30mg/g cutaneous cream,SNO,A
332236002,dithranol 3% cream,SNO,A
332245001,dithranol 2.5mg/g cutaneous cream,SNO,P
332245001,anthralin 2.5mg/g cutaneous cream,SNO,A
332245001,dithranol 0.25% cream,SNO,A
332246000,anthralin 5mg/g cutaneous cream,SNO,P
332246000,dithranol 5mg/g cutaneous cream,SNO,A
332246000,dithranol 0.5% cream,SNO,A
332247009,dithranol 10mg/g cutaneous cream,SNO,P
332247009,anthralin 10mg/g cutaneous cream,SNO,A
332247009,dithranol 1% cream,SNO,A
332248004,anthralin 1mg/g cutaneous cream,SNO,P
332248004,dithranol 1mg/g cutaneous cream,SNO,A
332248004,dithranol 0.1% cream,SNO,A
332258000,aluminium oxide 38% paste,SNO,P
332318000,tetracycline hydrochloride 2.2mg/ml cutaneous solution,SNO,P
332318000,tetracycline 2.2mg/ml topical solution,SNO,A
332329001,tretinoin 0.01% gel,SNO,P
332330006,tretinoin 0.05% cream,SNO,P
332346003,erythromycin 20mg/ml cutaneous solution,SNO,P
332346003,erythromycin 2% solution,SNO,A
332350005,erythromycin 20mg/g cutaneous gel,SNO,P
332350005,erythromycin 2% gel,SNO,A
332351009,erythromycin 40mg/g cutaneous gel,SNO,P
332351009,erythromycin 4% gel,SNO,A
332373002,salicylic acid 20mg/g cutaneous solution,SNO,P
332373002,salicylic acid 2% solution,SNO,A
332376005,nicotinamide 40mg/g cutaneous gel,SNO,P
332376005,niacinamide 40mg/g cutaneous gel,SNO,A
332376005,nicotinamide 4% gel,SNO,A
332378006,adapalene 1mg/g cutaneous gel,SNO,P
332378006,adapalene 0.1% gel,SNO,A
332381001,adapalene 1mg/g cutaneous cream,SNO,P
332381001,adapalene 0.1% cream,SNO,A
332383003,benzoyl peroxide 40mg/g cutaneous cream,SNO,P
332383003,benzoyl peroxide 4% cream,SNO,A
332385005,benzoyl peroxide 50mg/g cutaneous lotion,SNO,P
332385005,benzoyl peroxide 5% lotion,SNO,A
332386006,benzoyl peroxide 50mg/g cutaneous cream,SNO,P
332386006,benzoyl peroxide 5% cream,SNO,A
332387002,benzoyl peroxide 10% lotion,SNO,P
332388007,benzoyl peroxide 10% gel,SNO,P
332396002,benzoyl peroxide 50mg/g cutaneous gel,SNO,P
332396002,benzoyl peroxide 5% gel,SNO,A
332430005,salicylic acid 26% solution,SNO,P
332433007,salicylic acid 50% ointment,SNO,P
332449009,glutaraldehyde 10% solution,SNO,P
332454000,podophyllotoxin 5mg/ml cutaneous solution,SNO,P
332454000,podophyllotoxin 0.5% solution,SNO,A
332459005,podophyllotoxin 1.5mg/g cutaneous cream,SNO,P
332459005,podophyllotoxin 0.15% cream,SNO,A
332708008,povidone iodine 40mg/ml shampoo,SNO,P
332708008,povidone-iodine 4% shampoo,SNO,A
332719006,selenium sulfide 25mg/ml shampoo,SNO,P
332719006,selenium sulfide 2.5% shampoo,SNO,A
332723003,coal tar 43mg/ml shampoo,SNO,P
332723003,coal tar 4.3% shampoo,SNO,A
332745002,ketoconazole 20mg/ml shampoo,SNO,P
332745002,ketoconazole 2% shampoo,SNO,A
332753005,salicylic acid 20mg/ml cutaneous lotion,SNO,P
332753005,salicylic acid 2% lotion,SNO,A
332783001,mupirocin (as mupirocin calcium) 20mg/g cutaneous cream,SNO,P
332783001,mupirocin 2% cream,SNO,A
332784007,mupirocin 20mg/g cutaneous ointment,SNO,P
332784007,mupirocin 2% ointment,SNO,A
332825002,fusidic acid 20mg/g cutaneous cream,SNO,P
332825002,fusidic acid 2% cream,SNO,A
332826001,fusidic acid 20mg/g cutaneous gel,SNO,P
332826001,fusidic acid 2% gel,SNO,A
332829008,sodium fusidate 20mg/g cutaneous ointment,SNO,P
332829008,sodium fusidate 2% ointment,SNO,A
332875000,clotrimazole 10mg/ml cutaneous spray,SNO,P
332875000,clotrimazole 1% spray,SNO,A
332896007,econazole nitrate 10mg/g cutaneous cream,SNO,P
332896007,econazole 1% cream,SNO,A
332904001,ketoconazole 20mg/g cutaneous cream,SNO,P
332904001,ketoconazole 2% cream,SNO,A
332908003,miconazole nitrate 20mg/g cutaneous cream,SNO,P
332908003,miconazole 2% cream,SNO,A
332918008,miconazole nitrate 1.6mg/g cutaneous powder spray,SNO,P
332918008,miconazole 0.16% dry powder spray,SNO,A
332947001,sulconazole nitrate 10mg/g cutaneous cream,SNO,P
332947001,sulconazole 1% cream,SNO,A
332952006,tolnaftate 10mg/g cutaneous cream,SNO,P
332952006,tolnaftate 1% cream,SNO,A
332983005,metronidazole 7.5mg/g cutaneous gel,SNO,P
332983005,metronidazole 0.75% gel,SNO,A
332984004,metronidazole 8mg/ml cutaneous gel,SNO,P
332984004,metronidazole 0.8% gel,SNO,A
332985003,metronidazole 7.5mg/g cutaneous cream,SNO,P
332985003,metronidazole 0.75% cream,SNO,A
332987006,metronidazole 10mg/g cutaneous cream,SNO,P
332987006,metronidazole 1% cream,SNO,A
333002006,amorolfine (as amorolfine hydrochloride) 2.5mg/g cutaneous cream,SNO,P
333002006,amorolfine 0.25% cream,SNO,A
333020002,acyclovir 50mg/g cutaneous cream,SNO,P
333020002,aciclovir 50mg/g cutaneous cream,SNO,A
333020002,aciclovir 5% cream,SNO,A
333030006,penciclovir 10mg/g cutaneous cream,SNO,P
333030006,penciclovir 1% cream,SNO,A
333104005,phenothrin 5mg/g cutaneous foam,SNO,P
333104005,phenothrin 0.5% foam,SNO,A
333110005,phenothrin 2mg/ml cutaneous lotion,SNO,P
333110005,phenothrin 0.2% lotion,SNO,A
333129004,povidone iodine 50mg/g cutaneous cream,SNO,P
333129004,povidone-iodine 5% cream,SNO,A
333135004,dibromopropamidine isethionate 1.5mg/g cutaneous cream,SNO,P
333135004,dibrompropamidine isetionate 1.5mg/g cutaneous cream,SNO,A
333135004,dibrompropamidine 0.15% cream,SNO,A
333136003,polynoxylin 10% cream,SNO,P
333161000,povidone-iodine 10% ointment,SNO,P
333162007,cetrimide 10mg/g cutaneous cream,SNO,P
333162007,cetrimide 1% cream,SNO,A
333177004,benzalkonium chloride 10mg/ml cutaneous solution,SNO,P
333177004,benzalkonium chloride 1% solution,SNO,A
333180003,cetrimide 10mg/ml cutaneous solution,SNO,P
333180003,cetrimide 1% topical liquid,SNO,A
333200005,chlorhexidine gluconate 5mg/ml cutaneous solution,SNO,P
333200005,chlorhexidine gluconate 0.5% solution,SNO,A
333201009,chlorhexidine gluconate 40mg/ml cutaneous solution,SNO,P
333201009,chlorhexidine gluconate 4% solution,SNO,A
333253001,chlorhexidine gluconate 0.05% solution,SNO,P
333340001,potassium permanganate 1mg/ml cutaneous solution,SNO,P
333340001,potassium permanganate 0.1% solution,SNO,A
333347003,silver nitrate 25% solution,SNO,P
333347003,silver nitrate 25% lotion,SNO,A
333349000,silver nitrate 50% solution,SNO,P
333349000,silver nitrate 50% lotion,SNO,A
333421008,hydrogen peroxide 10mg/g cutaneous cream,SNO,P
333421008,hydrogen peroxide 1% cream,SNO,A
333452009,hydrogen peroxide 15mg/g cutaneous cream,SNO,P
333452009,hydrogen peroxide 1.5% cream,SNO,A
333487009,heparinoid 3mg/g cutaneous gel,SNO,P
333487009,heparinoid 0.3% gel,SNO,A
333488004,heparinoid 3mg/g cutaneous cream,SNO,P
333488004,heparinoid 0.3% cream,SNO,A
333506000,hydroquinone 20mg/g cutaneous cream,SNO,P
333506000,hydroquinone 2% cream,SNO,A
333988009,remifentanil (as remifentanil hydrochloride) 1mg powder for solution for injection vial,SNO,P
333988009,remifentanil 1mg powder for solution for injection vials,SNO,A
333989001,remifentanil (as remifentanil hydrochloride) 2mg powder for solution for injection vial,SNO,P
333989001,remifentanil 2mg powder for solution for injection vials,SNO,A
333990005,remifentanil (as remifentanil hydrochloride) 5mg powder for solution for injection vial,SNO,P
333990005,remifentanil 5mg powder for solution for injection vials,SNO,A
334108003,dantrolene sodium 20mg powder for solution for injection vial,SNO,P
334108003,dantrolene 20mg powder for solution for injection vials,SNO,A
334223003,lidocaine hydrochloride 5mg/g cutaneous gel,SNO,P
334223003,lidocaine 0.5% gel,SNO,A
334240007,lidocaine hydrochloride 10mg/ml cutaneous gel,SNO,P
334240007,lidocaine 1% gel,SNO,A
334243009,lidocaine hydrochloride 20mg/ml cutaneous gel,SNO,P
334243009,lidocaine 2% gel,SNO,A
334245002,lidocaine hydrochloride 50mg/g gingival ointment,SNO,P
334245002,lidocaine 5% ointment,SNO,A
334246001,lidocaine 10mg/actuation oromucosal spray,SNO,P
334246001,lidocaine 10% spray sugar free,SNO,A
346458003,gluten-free pasta,SNO,P
346458003,gluten free pasta,SNO,A
346917004,azelaic acid 20% cream,SNO,P
346938005,clobetasol 0.05% cream,SNO,P
346990001,hydrocortisone 5mg/g cutaneous cream,SNO,P
346990001,hydrocortisone 0.5% cream,SNO,A
346992009,hydrocortisone 10mg/g cutaneous cream,SNO,P
346992009,hydrocortisone 1% cream,SNO,A
347086005,acetylcysteine 10% eye drops,SNO,P
347088006,acetylcysteine 20% eye drops,SNO,P
347095002,atropine sulfate 1.25mg/ml eye drops,SNO,P
347097005,atropine sulfate 5mg/ml eye drops,SNO,P
347097005,atropine 0.5% eye drops,SNO,A
347099008,atropine sulfate 20mg/ml eye drops,SNO,P
347099008,atropine 2% eye drops,SNO,A
347120004,dexamethasone 1mg/ml eye drops,SNO,P
347120004,dexamethasone 0.1% eye drops,SNO,A
347121000,edetate disodium 3.7mg/g eye drops,SNO,P
347121000,disodium edetate 0.37% eye drops,SNO,A
347129003,framycetin sulfate 5mg/ml eye drops,SNO,P
