text,p,p_meta_relevance,p_meta_confirmed,p_meta_laterality
disorder of sulfur metabolism {p fallopian tube infection} congenital valvular insufficiency,276882005 | Fallopian tube infection (disorder),Positive,Confirmed,No laterality
infantile choroidocerebral calcification syndrome {p lupus erythematosus-associated papulonodular mucinosis} accidental senna poisoning,403506000 | Lupus erythematosus-associated papulonodular mucinosis (disorder),Positive,Confirmed,No laterality
splinter in trunk {p injury of kidney} benign neoplasm of flank,40095003 | Injury of kidney (disorder),Positive,Confirmed,No laterality
lingual alveolar bony ledging {p postviral depression} occipital cerebral infarction,192079006 | Postviral depression (disorder),Positive,Confirmed,No laterality
"foodborne botulism, type a {p injury whilst surfing} infection caused by besnoitia",1067801000000107 | Injury whilst surfing (disorder),Positive,Confirmed,No laterality
late congenital syphilitic polyneuropathy {p complement 5 dysfunction} deficiency of allantoicase,263661007 | Complement 5 dysfunction (disorder),Positive,Confirmed,No laterality
popliteal bursitis {p 3-beta-hydroxy-delta-5-c27-steroid dehydrogenase deficiency} submandibular actinomycosis,238033007 | 3-Beta-hydroxy-delta-5-C27-steroid dehydrogenase deficiency (disorder),Positive,Confirmed,No laterality
impression {p post-vagotomy diarrhea},236078003 | Post-vagotomy diarrhea (disorder),Positive,Confirmed,No laterality
catatonic schizophrenia {p abscess of tunica vaginalis} coercive sexual sadism,33724004 | Abscess of tunica vaginalis (disorder),Positive,Confirmed,No laterality
genetic disorder of extremity {p ichthyosis linearis circumflexa} penile intraepithelial neoplasia,54336006 | Ichthyosis linearis circumflexa (disorder),Positive,Confirmed,No laterality
"open crush injury, foot {p brain fag} drug-induced hypomelanosis",2994004 | Brain fag (disorder),Positive,Confirmed,No laterality
osteomyelitis of right ankle {p isolated thrombocytopenia} monoplegic cerebral palsy,724637001 | Isolated thrombocytopenia (disorder),Positive,Confirmed,No laterality
diagnosis {p dislocatable hip},253953001 | Dislocatable hip (disorder),Positive,Confirmed,No laterality
candidiasis of tongue {p injury whilst hill walking} inevitable abortion,1067981000000109 | Injury whilst hill walking (disorder),Positive,Confirmed,No laterality
multiple skin tags {p anomaly of eye} richter's inguinal hernia,11131000119108 | Anomaly of eye (disorder),Positive,Confirmed,No laterality
problem list {p excess interdialytic weight gain},234177008 | Excess interdialytic weight gain (disorder),Positive,Confirmed,No laterality
complex burn of trunk {p tuberculosis of ear} infection caused by molineus,186269001 | Tuberculosis of ear (disorder),Positive,Confirmed,No laterality
porphyria caused by hexachlorobenzene {p fracture of tibial spine} duhamel's syndrome,281843000 | Fracture of tibial spine (disorder),Positive,Confirmed,No laterality
haloperidol adverse reaction {p arthropod bite wound} duodenoaortic fistula,409985002 | Arthropod bite wound (disorder),Positive,Confirmed,No laterality
cellulitis of left ankle {p external gastric fistula} distal xq28 microduplication syndrome,196767003 | External gastric fistula (disorder),Positive,Confirmed,No laterality
disease caused by taeniidae {p torsion of liver lobe} hodgkin's sarcoma of spleen,28698006 | Torsion of liver lobe (disorder),Positive,Confirmed,No laterality
chronic amebiasis {p 1q21.1 microdeletion syndrome} hydroxyquinoline poisoning,699305004 | 1q21.1 microdeletion syndrome (disorder),Positive,Confirmed,No laterality
problem list {p perifolliculitis capitis abscedens},201182003 | Perifolliculitis capitis abscedens (disorder),Positive,Confirmed,No laterality
spider nevus {p suprarenal artery embolus} accidental amsacrine overdose,297143008 | Suprarenal artery embolus (disorder),Positive,Confirmed,No laterality
mullerian inhibiting factor deficiency {p angiofibroma} alopecia mucinosa,302857002 | Angiofibroma (disorder),Positive,Confirmed,No laterality
cutis laxa-corneal clouding-oligophrenia syndrome {p endometriosis of ovary} adenocarcinoma of cecum,266589005 | Endometriosis of ovary (disorder),Positive,Confirmed,No laterality
disorder of thymus gland {p intentional indomethacin poisoning} acute mastoiditis,290263006 | Intentional indomethacin poisoning (disorder),Positive,Confirmed,No laterality
amlodipine adverse reaction {p sodium fusidate overdose} atrophic senile gingivitis,296622002 | Sodium fusidate overdose (disorder),Positive,Confirmed,No laterality
guar gum adverse reaction {p edema of nasopharynx} idiopathic kyphoscoliosis,60416001 | Edema of nasopharynx (disorder),Positive,Confirmed,No laterality
chlorpheniramine adverse reaction {p severe asthma} retropharyngeal tendinitis,370221004 | Severe asthma (disorder),Positive,Confirmed,No laterality
"phosphate salt poisoning {p familial psoriasis} sarcoidosis, nodular type",402335001 | Familial psoriasis (disorder),Positive,Confirmed,No laterality
carbuncle of thigh {p béclard's hernia} corneal epithelial allograft rejection,45815001 | Béclard's hernia (disorder),Positive,Confirmed,No laterality
dermatosis of menopause {p perinephritis} trisetum flavescens poisoning,111404004 | Perinephritis (disorder),Positive,Confirmed,No laterality
glomuvenous malformation {p accidental doxepin overdose} abdominal pregnancy,295861003 | Accidental doxepin overdose (disorder),Positive,Confirmed,No laterality
family cannabaceae poisoning {p simple obesity} chronic post-concussion headache,415530009 | Simple obesity (disorder),Positive,Confirmed,No laterality
subaortic common iliac lymphadenopathy {p perinatal hepatocellular damage} stricture of pelviureteric junction,276552008 | Perinatal hepatocellular damage (disorder),Positive,Confirmed,No laterality
infection caused by trichinella {p tuberculosis of bone} injury of stellate ganglion,38279006 | Tuberculosis of bone (disorder),Positive,Confirmed,No laterality
osteophyte of left ankle {p gonococcal vulvovaginitis} retroperitoneal sarcoma,237095000 | Gonococcal vulvovaginitis (disorder),Positive,Confirmed,No laterality
osteomyelitis of frontal bone {p african tick bite fever} functional paraparesis,406558002 | African tick bite fever (disorder),Positive,Confirmed,No laterality
dysmenorrhea - non-psychogenic {p secondary thrombocytopenia} disorder of ethmoid bone,154826009 | Secondary thrombocytopenia (disorder),Positive,Confirmed,No laterality
gonococcemia {p otolith disease} juvenile elastoma,95818003 | Otolith disease (disorder),Positive,Confirmed,No laterality
puncture wound of forehead {p hypoadrenalism} acquired anomaly of uvula,237785004 | Hypoadrenalism (disorder),Positive,Confirmed,No laterality
closed fracture distal tibia {p vasculitis of mesenteric artery} abrasion of throat,721664001 | Vasculitis of mesenteric artery (disorder),Positive,Confirmed,No laterality
superficial injury of groin {p early-onset lafora body disease} injury whilst rollerblading,733082001 | Early-onset Lafora body disease (disorder),Positive,Confirmed,No laterality
congenital hourglass bladder {p cryptomicrotia brachydactyly syndrome} intentional hair treatment poisoning,725096002 | Cryptomicrotia brachydactyly syndrome (disorder),Positive,Confirmed,No laterality
neonatal facial petechiae {p rheumatic pulmonary valve insufficiency} comedonal acne,34126003 | Rheumatic pulmonary valve insufficiency (disorder),Positive,Confirmed,No laterality
supernumerary lacrimal punctum {p papilloma} skeletal dysplasia brachydactyly syndrome,711329002 | Papilloma (disorder),Positive,Confirmed,No laterality
disorder of retroperitoneal compartment {p gastric polyp} regional odontodysplasia,78809005 | Gastric polyp (disorder),Positive,Confirmed,No laterality
neoplasm of fundus uteri {p magnesium sulfate adverse reaction} accidental benzocaine overdose,292140001 | Magnesium sulfate adverse reaction (disorder),Positive,Confirmed,No laterality
problems {p congenital hyperextension of limb},93095003 | Congenital hyperextension of limb (disorder),Positive,Confirmed,No laterality
atrophy of tongue {p supernumerary lacrimal punctum} infection caused by khawia,253218002 | Supernumerary lacrimal punctum (disorder),Positive,Confirmed,No laterality
scrofulous tuberculous abscess {p familial hypercholanemia} cut of forearm,723360007 | Familial hypercholanemia (disorder),Positive,Confirmed,No laterality
accidental practolol poisoning {p exophthalmic ophthalmoplegia} sarcosine dehydrogenase deficiency,69763009 | Exophthalmic ophthalmoplegia (disorder),Positive,Confirmed,No laterality
tenonitis {p sclerosis of saphenous vein} cefaclor poisoning,109381003 | Sclerosis of saphenous vein (disorder),Positive,Confirmed,No laterality
systemic amyloidosis affecting skin {p lacrimal sac granuloma} glucocorticoid-responsive primary aldosteronism,417563003 | Lacrimal sac granuloma (disorder),Positive,Confirmed,No laterality
injury of hemiazygos vein {p dermatitis of anogenital region} bone graft failure,724830002 | Dermatitis of anogenital region (disorder),Positive,Confirmed,No laterality
zollinger-ellison syndrome {p cerebral akinetopsia} osteoporotic vertebral collapse,312372003 | Cerebral akinetopsia (disorder),Positive,Confirmed,No laterality
accidental halothane overdose {p deficiency of adenylate kinase} subendocardial ischemia,124340003 | Deficiency of adenylate kinase (disorder),Positive,Confirmed,No laterality
transection of small intestine {p x-linked congenital generalized hypertrichosis} fournier's gangrene of scrotum,1010628009 | X-linked congenital generalized hypertrichosis (disorder),Positive,Confirmed,No laterality
oral-facial-digital syndrome {p cholecystenteric fistula} desmiognathus,20306009 | Cholecystenteric fistula (disorder),Positive,Confirmed,No laterality
problem list {p lupus erythematosus-associated calcinosis},403505001 | Lupus erythematosus-associated calcinosis (disorder),Positive,Confirmed,No laterality
family boraginaceae poisoning {p tendinitis of ankle} myelomenia,782538005 | Tendinitis of ankle (disorder),Positive,Confirmed,No laterality
acute dry pleurisy {p duodenitis caused by cytomegalovirus} infection caused by ichthyophthirius,840504006 | Duodenitis caused by Cytomegalovirus (disorder),Positive,Confirmed,No laterality
acute gonococcal endometritis {p ulceration of intestine} syphilitic meningitis,85942002 | Ulceration of intestine (disorder),Positive,Confirmed,No laterality
nevus of ito {p non-amnestic alzheimer disease} desipramine overdose,722600006 | Non-amnestic Alzheimer disease (disorder),Positive,Confirmed,No laterality
testicular dysgenesis syndrome {p vaginal wall prolapse} dentatorubropallidoluysian degeneration,398022005 | Vaginal wall prolapse (disorder),Positive,Confirmed,No laterality
echinopogon ovatus poisoning {p acrosyndactyly of toe} eccrine angiomatous hamartoma,699049007 | Acrosyndactyly of toe (disorder),Positive,Confirmed,No laterality
upper motor neuron disease {p accidental dithranol overdose} lumbar facet joint effusion,296453007 | Accidental dithranol overdose (disorder),Positive,Confirmed,No laterality
"actinic reticuloid {p fagus sylvatica poisoning} closed traumatic subluxation, pantalar",16327006 | Fagus sylvatica poisoning (disorder),Positive,Confirmed,No laterality
betahistine adverse reaction {p vaccination site swelling} alcohol intoxication,863910007 | Vaccination site swelling (disorder),Positive,Confirmed,No laterality
mitral stenosis with insufficiency {p minimal change disease} perialveolar fibrosis of lung,44785005 | Minimal change disease (disorder),Positive,Confirmed,No laterality
postprocedural blebitis {p oligohydramnios - delivered} syphilitic chorioretinitis,199653002 | Oligohydramnios - delivered (disorder),Positive,Confirmed,No laterality
dx {p disorder of threonine metabolism},190722000 | Disorder of threonine metabolism (disorder),Positive,Confirmed,No laterality
vocal cord hemorrhage {p dysplastic nevus of skin} hypotonia cystinuria syndrome,254818000 | Dysplastic nevus of skin (disorder),Positive,Confirmed,No laterality
juvenile papillomatosis of breast {p thoraco-abdominal enteric duplication} pseudo meigs syndrome,733628001 | Thoraco-abdominal enteric duplication (disorder),Positive,Confirmed,No laterality
injury whilst surfing {p osteoma of face} disorder of right eye,423789002 | Osteoma of face (disorder),Positive,Confirmed,No laterality
injury of breast {p periodic hyperlysinemia with hyperammonemia} adrenal neuroblastoma,342553006 | Periodic hyperlysinemia with hyperammonemia (disorder),Positive,Confirmed,No laterality
rectocele affecting pregnancy {p accidental chlorprothixene poisoning} chronic hyperglycemia,291207002 | Accidental chlorprothixene poisoning (disorder),Positive,Confirmed,No laterality
